sha,source_x,title,doi,pmcid,pubmed_id,license,abstract,publish_time,authors,journal,Microsoft Academic Paper ID,WHO #Covidence,has_full_text
95b1f681cfe2bb33c6433b07cd38f0ed3ce3667d,PMC,9-O-Acetylation of sialic acids is catalysed by CASD1 via a covalent acetyl-enzyme intermediate,http://dx.doi.org/10.1038/ncomms8673,PMC4510713,26169044,CC BY,"Sialic acids, terminal sugars of glycoproteins and glycolipids, play important roles in development, cellular recognition processes and host–pathogen interactions. A common modification of sialic acids is 9-O-acetylation, which has been implicated in sialoglycan recognition, ganglioside biology, and the survival and drug resistance of acute lymphoblastic leukaemia cells. Despite many functional implications, the molecular basis of 9-O-acetylation has remained elusive thus far. Following cellular approaches, including selective gene knockout by CRISPR/Cas genome editing, we here show that CASD1—a previously identified human candidate gene—is essential for sialic acid 9-O-acetylation. In vitro assays with the purified N-terminal luminal domain of CASD1 demonstrate transfer of acetyl groups from acetyl-coenzyme A to CMP-activated sialic acid and formation of a covalent acetyl-enzyme intermediate. Our study provides direct evidence that CASD1 is a sialate O-acetyltransferase and serves as key enzyme in the bio...",2015 Jul 14,"['Baumann, Anna-Maria T.', 'Bakkers, Mark J. G.', 'Buettner, Falk F. R.', 'Hartmann, Maike', 'Grove, Melanie', 'Langereis, Martijn A.', 'de Groot, Raoul J.', 'Mühlenhoff, Martina']",Nat Commun,,,TRUE
b55320e1004341c20c8b61cca6a2bb47c0dc4d59,PMC,9G DNAChip Technology: Self-Assembled Monolayer (SAM) of ssDNA for Ultra-Sensitive Detection of Biomarkers,http://dx.doi.org/10.3390/ijms14035723,PMC3634481,23481635,CC BY,"A 9G DNAChip obtained by allowing the formation of a self-assembled monolayer (SAM) of oligonucleotides appended with nine consecutive guanines on the chip surface has been applied in the detection of biomarkers. Using a 9G DNAChip, biomarker in the concentration range of 4 pg/mL to 40 fg/mL can be easily differentiated in the buffer matrix. Moreover, it is the first time that a biomarker with a concentration of 40 fg/mL has been detected in a mixture of proteins without use of any signal amplification technique.",2013 Mar 12,"['Nimse, Satish Balasaheb', 'Song, Keum-Soo', 'Kim, Junghoon', 'Sayyed, Danishmalik Rafiq', 'Kim, Taisun']",Int J Mol Sci,,,TRUE
f2ed0201813317b17f4e6b34058b9a45a2ba8c63,PMC,9G DNAChip Technology: Self-Assembled Monolayer (SAM) of ssDNA for Ultra-Sensitive Detection of Biomarkers,http://dx.doi.org/10.3390/ijms14035723,PMC3634481,23481635,CC BY,"A 9G DNAChip obtained by allowing the formation of a self-assembled monolayer (SAM) of oligonucleotides appended with nine consecutive guanines on the chip surface has been applied in the detection of biomarkers. Using a 9G DNAChip, biomarker in the concentration range of 4 pg/mL to 40 fg/mL can be easily differentiated in the buffer matrix. Moreover, it is the first time that a biomarker with a concentration of 40 fg/mL has been detected in a mixture of proteins without use of any signal amplification technique.",2013 Mar 12,"['Nimse, Satish Balasaheb', 'Song, Keum-Soo', 'Kim, Junghoon', 'Sayyed, Danishmalik Rafiq', 'Kim, Taisun']",Int J Mol Sci,,,FALSE
b50ee1febe5e4b252cbc70678de7272524377ca1,PMC,A Bayesian Inferential Approach to Quantify the Transmission Intensity of Disease Outbreak,http://dx.doi.org/10.1155/2015/256319,PMC4345055,25784956,CC BY,"Background. Emergence of infectious diseases like influenza pandemic (H1N1) 2009 has become great concern, which posed new challenges to the health authorities worldwide. To control these diseases various studies have been developed in the field of mathematical modelling, which is useful tool for understanding the epidemiological dynamics and their dependence on social mixing patterns. Method. We have used Bayesian approach to quantify the disease outbreak through key epidemiological parameter basic reproduction number (R (0)), using effective contacts, defined as sum of the product of incidence cases and probability of generation time distribution. We have estimated R (0) from daily case incidence data for pandemic influenza A/H1N1 2009 in India, for the initial phase. Result. The estimated R (0) with 95% credible interval is consistent with several other studies on the same strain. Through sensitivity analysis our study indicates that infectiousness affects the estimate of R (0). Conclusion. Basic reprod...",2015 Feb 15,"['Kadi, Adiveppa S.', 'Avaradi, Shivakumari R.']",Comput Math Methods Med,,,TRUE
ffdef5aa153fee8ed2cac3d1434c8ec54a67e1ae,PMC,A Bayesian Inferential Approach to Quantify the Transmission Intensity of Disease Outbreak,http://dx.doi.org/10.1155/2015/256319,PMC4345055,25784956,CC BY,"Background. Emergence of infectious diseases like influenza pandemic (H1N1) 2009 has become great concern, which posed new challenges to the health authorities worldwide. To control these diseases various studies have been developed in the field of mathematical modelling, which is useful tool for understanding the epidemiological dynamics and their dependence on social mixing patterns. Method. We have used Bayesian approach to quantify the disease outbreak through key epidemiological parameter basic reproduction number (R (0)), using effective contacts, defined as sum of the product of incidence cases and probability of generation time distribution. We have estimated R (0) from daily case incidence data for pandemic influenza A/H1N1 2009 in India, for the initial phase. Result. The estimated R (0) with 95% credible interval is consistent with several other studies on the same strain. Through sensitivity analysis our study indicates that infectiousness affects the estimate of R (0). Conclusion. Basic reprod...",2015 Feb 15,"['Kadi, Adiveppa S.', 'Avaradi, Shivakumari R.']",Comput Math Methods Med,,,FALSE
b676de09cf12905dea5d204930150599d5256cde,PMC,A Bayesian approach for detecting a disease that is not being modeled,http://dx.doi.org/10.1371/journal.pone.0229658,PMC7048291,32109254,CC BY,"Over the past decade, outbreaks of new or reemergent viruses such as severe acute respiratory syndrome (SARS) virus, Middle East respiratory syndrome (MERS) virus, and Zika have claimed thousands of lives and cost governments and healthcare systems billions of dollars. Because the appearance of new or transformed diseases is likely to continue, the detection and characterization of emergent diseases is an important problem. We describe a Bayesian statistical model that can detect and characterize previously unknown and unmodeled diseases from patient-care reports and evaluate its performance on historical data.",2020 Feb 28,"['Aronis, John M.', 'Ferraro, Jeffrey P.', 'Gesteland, Per H.', 'Tsui, Fuchiang', 'Ye, Ye', 'Wagner, Michael M.', 'Cooper, Gregory F.']",PLoS One,,,TRUE
427e89aef2f0493c243bff2260969a8f845308da,PMC,A Bayesian approach for detecting a disease that is not being modeled,http://dx.doi.org/10.1371/journal.pone.0229658,PMC7048291,32109254,CC BY,"Over the past decade, outbreaks of new or reemergent viruses such as severe acute respiratory syndrome (SARS) virus, Middle East respiratory syndrome (MERS) virus, and Zika have claimed thousands of lives and cost governments and healthcare systems billions of dollars. Because the appearance of new or transformed diseases is likely to continue, the detection and characterization of emergent diseases is an important problem. We describe a Bayesian statistical model that can detect and characterize previously unknown and unmodeled diseases from patient-care reports and evaluate its performance on historical data.",2020 Feb 28,"['Aronis, John M.', 'Ferraro, Jeffrey P.', 'Gesteland, Per H.', 'Tsui, Fuchiang', 'Ye, Ye', 'Wagner, Michael M.', 'Cooper, Gregory F.']",PLoS One,,,FALSE
a5c784a31fe00d8790017dae8081e5000e1323fa,PMC,A CRISPR screen identifies IFI6 as an ER-resident interferon effector that blocks flavivirus replication,http://dx.doi.org/10.1038/s41564-018-0244-1,PMC6202210,30224801,NO-CC CODE,,2018 Nov 17,"['Richardson, R. Blake', 'Ohlson, Maikke B.', 'Eitson, Jennifer L.', 'Kumar, Ashwani', 'McDougal, Matthew B.', 'Boys, Ian N.', 'Mar, Katrina B.', 'De La Cruz Rivera, Pamela', 'Douglas, Connor', 'Konopka, Genevieve', 'Xing, Chao', 'Schoggins, John W.']",Nat Microbiol,,,TRUE
cef7f5261816757a676b571a44aad8723b06821f,PMC,A CRISPR screen identifies IFI6 as an ER-resident interferon effector that blocks flavivirus replication,http://dx.doi.org/10.1038/s41564-018-0244-1,PMC6202210,30224801,NO-CC CODE,,2018 Nov 17,"['Richardson, R. Blake', 'Ohlson, Maikke B.', 'Eitson, Jennifer L.', 'Kumar, Ashwani', 'McDougal, Matthew B.', 'Boys, Ian N.', 'Mar, Katrina B.', 'De La Cruz Rivera, Pamela', 'Douglas, Connor', 'Konopka, Genevieve', 'Xing, Chao', 'Schoggins, John W.']",Nat Microbiol,,,FALSE
529511c62c786dab397b5a3ab3859961a74c8cf8,PMC,A CRISPR screen identifies IFI6 as an ER-resident interferon effector that blocks flavivirus replication,http://dx.doi.org/10.1038/s41564-018-0244-1,PMC6202210,30224801,NO-CC CODE,,2018 Nov 17,"['Richardson, R. Blake', 'Ohlson, Maikke B.', 'Eitson, Jennifer L.', 'Kumar, Ashwani', 'McDougal, Matthew B.', 'Boys, Ian N.', 'Mar, Katrina B.', 'De La Cruz Rivera, Pamela', 'Douglas, Connor', 'Konopka, Genevieve', 'Xing, Chao', 'Schoggins, John W.']",Nat Microbiol,,,TRUE
abb5a68caf42d65dcb946056258028cccf87cd4a,PMC,A CRISPR/Cas9 and Cre/Lox system-based express vaccine development strategy against re-emerging Pseudorabies virus,http://dx.doi.org/10.1038/srep19176,PMC4726036,26777545,CC BY,"Virus evolves rapidly to escape vaccine-induced immunity, posing a desperate demand for efficient vaccine development biotechnologies. Here we present an express vaccine development strategy based on CRISPR/Cas9 and Cre/Lox system against re-emerging Pseudorabies virus, which caused the recent devastating swine pseudorabies outbreak in China. By CRISPR/Cas9 system, the virulent genes of the newly isolated strain were simultaneously substituted by marker genes, which were subsequently excised using Cre/Lox system for vaccine safety concern. Notably, single cell FACS technology was applied to further promote virus purification efficiency. The combination of these state-of-art technologies greatly accelerated vaccine development. Finally, vaccination and challenge experiments proved this vaccine candidate’s protective efficacy in pigs and the promise to control current pseudorabies outbreak. This is, to our knowledge, the first successful vaccine development based on gene edit technologies, demonstrating thes...",2016 Jan 18,"['Liang, Xun', 'Sun, Leqiang', 'Yu, Teng', 'Pan, Yongfei', 'Wang, Dongdong', 'Hu, Xueying', 'Fu, Zhenfang', 'He, Qigai', 'Cao, Gang']",Sci Rep,,,TRUE
3240a95510e3a28cf3215c72090000c3458ca8db,PMC,A CRISPR/Cas9 and Cre/Lox system-based express vaccine development strategy against re-emerging Pseudorabies virus,http://dx.doi.org/10.1038/srep19176,PMC4726036,26777545,CC BY,"Virus evolves rapidly to escape vaccine-induced immunity, posing a desperate demand for efficient vaccine development biotechnologies. Here we present an express vaccine development strategy based on CRISPR/Cas9 and Cre/Lox system against re-emerging Pseudorabies virus, which caused the recent devastating swine pseudorabies outbreak in China. By CRISPR/Cas9 system, the virulent genes of the newly isolated strain were simultaneously substituted by marker genes, which were subsequently excised using Cre/Lox system for vaccine safety concern. Notably, single cell FACS technology was applied to further promote virus purification efficiency. The combination of these state-of-art technologies greatly accelerated vaccine development. Finally, vaccination and challenge experiments proved this vaccine candidate’s protective efficacy in pigs and the promise to control current pseudorabies outbreak. This is, to our knowledge, the first successful vaccine development based on gene edit technologies, demonstrating thes...",2016 Jan 18,"['Liang, Xun', 'Sun, Leqiang', 'Yu, Teng', 'Pan, Yongfei', 'Wang, Dongdong', 'Hu, Xueying', 'Fu, Zhenfang', 'He, Qigai', 'Cao, Gang']",Sci Rep,,,FALSE
d28036629e9cfa447725936de8e8164f37834fe5,PMC,A Chimeric Sudan Virus-Like Particle Vaccine Candidate Produced by a Recombinant Baculovirus System Induces Specific Immune Responses in Mice and Horses,http://dx.doi.org/10.3390/v12010064,PMC7019897,31947873,CC BY,"Ebola virus infections lead to severe hemorrhagic fevers in humans and nonhuman primates; and human fatality rates are as high as 67%–90%. Since the Ebola virus was discovered in 1976, the only available treatments have been medical support or the emergency administration of experimental drugs. The absence of licensed vaccines and drugs against the Ebola virus impedes the prevention of viral infection. In this study, we generated recombinant baculoviruses (rBV) expressing the Sudan virus (SUDV) matrix structural protein (VP40) (rBV-VP40-VP40) or the SUDV glycoprotein (GP) (rBV-GP-GP), and SUDV virus-like particles (VLPs) were produced by co-infection of Sf9 cells with rBV-SUDV-VP40 and rBV-SUDV-GP. The expression of SUDV VP40 and GP in SUDV VLPs was demonstrated by IFA and Western blot analysis. Electron microscopy results demonstrated that SUDV VLPs had a filamentous morphology. The immunogenicity of SUDV VLPs produced in insect cells was evaluated by the immunization of mice. The analysis of antibody res...",2020 Jan 3,"['Wu, Fangfang', 'Zhang, Shengnan', 'Zhang, Ying', 'Mo, Ruo', 'Yan, Feihu', 'Wang, Hualei', 'Wong, Gary', 'Chi, Hang', 'Wang, Tiecheng', 'Feng, Na', 'Gao, Yuwei', 'Xia, Xianzhu', 'Zhao, Yongkun', 'Yang, Songtao']",Viruses,,,FALSE
2530bf775255e8026438e91645aba95d0506928e,PMC,A Chimeric Sudan Virus-Like Particle Vaccine Candidate Produced by a Recombinant Baculovirus System Induces Specific Immune Responses in Mice and Horses,http://dx.doi.org/10.3390/v12010064,PMC7019897,31947873,CC BY,"Ebola virus infections lead to severe hemorrhagic fevers in humans and nonhuman primates; and human fatality rates are as high as 67%–90%. Since the Ebola virus was discovered in 1976, the only available treatments have been medical support or the emergency administration of experimental drugs. The absence of licensed vaccines and drugs against the Ebola virus impedes the prevention of viral infection. In this study, we generated recombinant baculoviruses (rBV) expressing the Sudan virus (SUDV) matrix structural protein (VP40) (rBV-VP40-VP40) or the SUDV glycoprotein (GP) (rBV-GP-GP), and SUDV virus-like particles (VLPs) were produced by co-infection of Sf9 cells with rBV-SUDV-VP40 and rBV-SUDV-GP. The expression of SUDV VP40 and GP in SUDV VLPs was demonstrated by IFA and Western blot analysis. Electron microscopy results demonstrated that SUDV VLPs had a filamentous morphology. The immunogenicity of SUDV VLPs produced in insect cells was evaluated by the immunization of mice. The analysis of antibody res...",2020 Jan 3,"['Wu, Fangfang', 'Zhang, Shengnan', 'Zhang, Ying', 'Mo, Ruo', 'Yan, Feihu', 'Wang, Hualei', 'Wong, Gary', 'Chi, Hang', 'Wang, Tiecheng', 'Feng, Na', 'Gao, Yuwei', 'Xia, Xianzhu', 'Zhao, Yongkun', 'Yang, Songtao']",Viruses,,,TRUE
bca749d4eb523bb4cb95ac750704bf2b02278964,PMC,A Circulating miRNA Signature for Stratification of Breast Lesions among Women with Abnormal Screening Mammograms,http://dx.doi.org/10.3390/cancers11121872,PMC6966622,31769433,CC BY,"Although mammography is the gold standard for breast cancer screening, the high rates of false-positive mammograms remain a concern. Thus, there is an unmet clinical need for a non-invasive and reliable test to differentiate between malignant and benign breast lesions in order to avoid subjecting patients with abnormal mammograms to unnecessary follow-up diagnostic procedures. Serum samples from 116 malignant breast lesions and 64 benign breast lesions were comprehensively profiled for 2,083 microRNAs (miRNAs) using next-generation sequencing. Of the 180 samples profiled, three outliers were removed based on the principal component analysis (PCA), and the remaining samples were divided into training (n = 125) and test (n = 52) sets at a 70:30 ratio for further analysis. In the training set, significantly differentially expressed miRNAs (adjusted p < 0.01) were identified after correcting for multiple testing using a false discovery rate. Subsequently, a predictive classification model using an eight-miRNA ...",2019 Nov 26,"['Loke, Sau Yeen', 'Munusamy, Prabhakaran', 'Koh, Geok Ling', 'Chan, Claire Hian Tzer', 'Madhukumar, Preetha', 'Thung, Jee Liang', 'Tan, Kiat Tee Benita', 'Ong, Kong Wee', 'Yong, Wei Sean', 'Sim, Yirong', 'Oey, Chung Lie', 'Lim, Sue Zann', 'Chan, Mun Yew Patrick', 'Ho, Teng Swan Juliana', 'Khoo, Boon Kheng James', 'Wong, Su Lin Jill', 'Thng, Choon Hua', 'Chong, Bee Kiang', 'Tan, Ern Yu', 'Tan, Veronique Kiak-Mien', 'Lee, Ann Siew Gek']",Cancers (Basel),,,FALSE
2883a8e6fafe65f0dc49b8e2aa1b1f4640f1a8d7,PMC,A Circulating miRNA Signature for Stratification of Breast Lesions among Women with Abnormal Screening Mammograms,http://dx.doi.org/10.3390/cancers11121872,PMC6966622,31769433,CC BY,"Although mammography is the gold standard for breast cancer screening, the high rates of false-positive mammograms remain a concern. Thus, there is an unmet clinical need for a non-invasive and reliable test to differentiate between malignant and benign breast lesions in order to avoid subjecting patients with abnormal mammograms to unnecessary follow-up diagnostic procedures. Serum samples from 116 malignant breast lesions and 64 benign breast lesions were comprehensively profiled for 2,083 microRNAs (miRNAs) using next-generation sequencing. Of the 180 samples profiled, three outliers were removed based on the principal component analysis (PCA), and the remaining samples were divided into training (n = 125) and test (n = 52) sets at a 70:30 ratio for further analysis. In the training set, significantly differentially expressed miRNAs (adjusted p < 0.01) were identified after correcting for multiple testing using a false discovery rate. Subsequently, a predictive classification model using an eight-miRNA ...",2019 Nov 26,"['Loke, Sau Yeen', 'Munusamy, Prabhakaran', 'Koh, Geok Ling', 'Chan, Claire Hian Tzer', 'Madhukumar, Preetha', 'Thung, Jee Liang', 'Tan, Kiat Tee Benita', 'Ong, Kong Wee', 'Yong, Wei Sean', 'Sim, Yirong', 'Oey, Chung Lie', 'Lim, Sue Zann', 'Chan, Mun Yew Patrick', 'Ho, Teng Swan Juliana', 'Khoo, Boon Kheng James', 'Wong, Su Lin Jill', 'Thng, Choon Hua', 'Chong, Bee Kiang', 'Tan, Ern Yu', 'Tan, Veronique Kiak-Mien', 'Lee, Ann Siew Gek']",Cancers (Basel),,,TRUE
4a07858e23c845b36af362b5dc31af7993fbca56,PMC,A Co-Opted DEAD-Box RNA Helicase Enhances Tombusvirus Plus-Strand Synthesis,http://dx.doi.org/10.1371/journal.ppat.1002537,PMC3280988,22359508,CC BY,"Replication of plus-strand RNA viruses depends on recruited host factors that aid several critical steps during replication. In this paper, we show that an essential translation factor, Ded1p DEAD-box RNA helicase of yeast, directly affects replication of Tomato bushy stunt virus (TBSV). To separate the role of Ded1p in viral protein translation from its putative replication function, we utilized a cell-free TBSV replication assay and recombinant Ded1p. The in vitro data show that Ded1p plays a role in enhancing plus-strand synthesis by the viral replicase. We also find that Ded1p is a component of the tombusvirus replicase complex and Ded1p binds to the 3′-end of the viral minus-stranded RNA. The data obtained with wt and ATPase deficient Ded1p mutants support the model that Ded1p unwinds local structures at the 3′-end of the TBSV (−)RNA, rendering the RNA compatible for initiation of (+)-strand synthesis. Interestingly, we find that Ded1p and glyceraldehyde-3-phosphate dehydrogenase (GAPDH), which is ano...",2012 Feb 16,"['Kovalev, Nikolay', 'Pogany, Judit', 'Nagy, Peter D.']",PLoS Pathog,,,FALSE
412833ef524797198177f582425f82e45c0f7a06,PMC,A Co-Opted DEAD-Box RNA Helicase Enhances Tombusvirus Plus-Strand Synthesis,http://dx.doi.org/10.1371/journal.ppat.1002537,PMC3280988,22359508,CC BY,"Replication of plus-strand RNA viruses depends on recruited host factors that aid several critical steps during replication. In this paper, we show that an essential translation factor, Ded1p DEAD-box RNA helicase of yeast, directly affects replication of Tomato bushy stunt virus (TBSV). To separate the role of Ded1p in viral protein translation from its putative replication function, we utilized a cell-free TBSV replication assay and recombinant Ded1p. The in vitro data show that Ded1p plays a role in enhancing plus-strand synthesis by the viral replicase. We also find that Ded1p is a component of the tombusvirus replicase complex and Ded1p binds to the 3′-end of the viral minus-stranded RNA. The data obtained with wt and ATPase deficient Ded1p mutants support the model that Ded1p unwinds local structures at the 3′-end of the TBSV (−)RNA, rendering the RNA compatible for initiation of (+)-strand synthesis. Interestingly, we find that Ded1p and glyceraldehyde-3-phosphate dehydrogenase (GAPDH), which is ano...",2012 Feb 16,"['Kovalev, Nikolay', 'Pogany, Judit', 'Nagy, Peter D.']",PLoS Pathog,,,TRUE
0266337807a2aab25e7dc43967cba01860fe5d86,PMC,"A Combined Syndromic Approach to Examine Viral, Bacterial, and Parasitic Agents among Febrile Patients: A Pilot Study in Kilombero, Tanzania",http://dx.doi.org/10.4269/ajtmh.17-0421,PMC5929188,29280432,CC BY,"The use of fever syndromic surveillance in sub-Saharan Africa is an effective approach to determine the prevalence of both malarial and nonmalarial infectious agents. We collected both blood and naso/oro-pharyngeal (NP/OP) swabs from consecutive consenting patients ≥ 1 year of age, with an axillary temperature ≥ 37.5°C, and symptom onset of ≤ 5 days. Specimens were analyzed using both acute febrile illness (AFI) and respiratory TaqMan array cards (Resp TAC) for multiagent detection of 56 different bloodstream and respiratory agents. In addition, we collected epidemiologic data to further characterize our patient population. We enrolled 205 febrile patients, including 70 children (1 < 15 years of age; 34%) and 135 adults (≥ 15 years of age; 66%). AFI TAC and Resp TAC were performed on 191 whole blood specimens and 115 NP/OP specimens, respectively. We detected nucleic acid for Plasmodium (57%), Leptospira (2%), and dengue virus (1%) among blood specimens. In addition, we detected 17 different respiratory ag...",2018 Feb 26,"['Hercik, Christine', 'Cosmas, Leonard', 'Mogeni, Ondari D.', 'Wamola, Newton', 'Kohi, Wanze', 'Houpt, Eric', 'Liu, Jie', 'Ochieng, Caroline', 'Onyango, Clayton', 'Fields, Barry', 'Mfinanga, Sayoki', 'Montgomery, Joel M.']",Am J Trop Med Hyg,,,TRUE
3f9135d566bb577a6023553e6245603b229e934e,PMC,"A Combined Syndromic Approach to Examine Viral, Bacterial, and Parasitic Agents among Febrile Patients: A Pilot Study in Kilombero, Tanzania",http://dx.doi.org/10.4269/ajtmh.17-0421,PMC5929188,29280432,CC BY,"The use of fever syndromic surveillance in sub-Saharan Africa is an effective approach to determine the prevalence of both malarial and nonmalarial infectious agents. We collected both blood and naso/oro-pharyngeal (NP/OP) swabs from consecutive consenting patients ≥ 1 year of age, with an axillary temperature ≥ 37.5°C, and symptom onset of ≤ 5 days. Specimens were analyzed using both acute febrile illness (AFI) and respiratory TaqMan array cards (Resp TAC) for multiagent detection of 56 different bloodstream and respiratory agents. In addition, we collected epidemiologic data to further characterize our patient population. We enrolled 205 febrile patients, including 70 children (1 < 15 years of age; 34%) and 135 adults (≥ 15 years of age; 66%). AFI TAC and Resp TAC were performed on 191 whole blood specimens and 115 NP/OP specimens, respectively. We detected nucleic acid for Plasmodium (57%), Leptospira (2%), and dengue virus (1%) among blood specimens. In addition, we detected 17 different respiratory ag...",2018 Feb 26,"['Hercik, Christine', 'Cosmas, Leonard', 'Mogeni, Ondari D.', 'Wamola, Newton', 'Kohi, Wanze', 'Houpt, Eric', 'Liu, Jie', 'Ochieng, Caroline', 'Onyango, Clayton', 'Fields, Barry', 'Mfinanga, Sayoki', 'Montgomery, Joel M.']",Am J Trop Med Hyg,,,FALSE
24ea6063ca2c39579eef84d27b3170e6d33a7e27,PMC,A Compact Viral Processing Proteinase/Ubiquitin Hydrolase from the OTU Family,http://dx.doi.org/10.1371/journal.ppat.1003560,PMC3744425,23966860,CC BY,"Turnip yellow mosaic virus (TYMV) - a member of the alphavirus-like supergroup of viruses - serves as a model system for positive-stranded RNA virus membrane-bound replication. TYMV encodes a precursor replication polyprotein that is processed by the endoproteolytic activity of its internal cysteine proteinase domain (PRO). We recently reported that PRO is actually a multifunctional enzyme with a specific ubiquitin hydrolase (DUB) activity that contributes to viral infectivity. Here, we report the crystal structure of the 150-residue PRO. Strikingly, PRO displays no homology to other processing proteinases from positive-stranded RNA viruses, including that of alphaviruses. Instead, the closest structural homologs of PRO are DUBs from the Ovarian tumor (OTU) family. In the crystal, one molecule's C-terminus inserts into the catalytic cleft of the next, providing a view of the N-terminal product complex in replication polyprotein processing. This allows us to locate the specificity determinants of PRO for it...",2013 Aug 15,"['Lombardi, Charlotte', 'Ayach, Maya', 'Beaurepaire, Lionel', 'Chenon, Mélanie', 'Andreani, Jessica', 'Guerois, Raphaël', 'Jupin, Isabelle', 'Bressanelli, Stéphane']",PLoS Pathog,,,TRUE
6f779376c8f76658fa6ab19c24748a56ee00aa49,PMC,A Compact Viral Processing Proteinase/Ubiquitin Hydrolase from the OTU Family,http://dx.doi.org/10.1371/journal.ppat.1003560,PMC3744425,23966860,CC BY,"Turnip yellow mosaic virus (TYMV) - a member of the alphavirus-like supergroup of viruses - serves as a model system for positive-stranded RNA virus membrane-bound replication. TYMV encodes a precursor replication polyprotein that is processed by the endoproteolytic activity of its internal cysteine proteinase domain (PRO). We recently reported that PRO is actually a multifunctional enzyme with a specific ubiquitin hydrolase (DUB) activity that contributes to viral infectivity. Here, we report the crystal structure of the 150-residue PRO. Strikingly, PRO displays no homology to other processing proteinases from positive-stranded RNA viruses, including that of alphaviruses. Instead, the closest structural homologs of PRO are DUBs from the Ovarian tumor (OTU) family. In the crystal, one molecule's C-terminus inserts into the catalytic cleft of the next, providing a view of the N-terminal product complex in replication polyprotein processing. This allows us to locate the specificity determinants of PRO for it...",2013 Aug 15,"['Lombardi, Charlotte', 'Ayach, Maya', 'Beaurepaire, Lionel', 'Chenon, Mélanie', 'Andreani, Jessica', 'Guerois, Raphaël', 'Jupin, Isabelle', 'Bressanelli, Stéphane']",PLoS Pathog,,,TRUE
11115aa43542f817d78ca0c8ec2b50e04eb7cc17,PMC,A Critical Domain of Ebolavirus Envelope Glycoprotein Determines Glycoform and Infectivity,http://dx.doi.org/10.1038/s41598-018-23357-8,PMC5882653,29615747,CC BY,"Ebolaviruses comprises 5 species that exert varying degrees of mortality/infectivity in humans with Reston ebolaviruses (REBOV) showing the lowest and Zaire ebolaviruses (ZEBOV) showing the highest. However, the molecular basis of this differential mortality/infectivity remains unclear. Here, we report that the structural features of ebolavirus envelope glycoproteins (GPs) and one of their counter receptors, macrophage galactose-type calcium-type lectin (MGL/CD301), play crucial roles in determining viral infectivity. The low infectivity of REBOV mediated by the interaction between GPs and MGL/CD301 dramatically increased when the N-terminal 18 amino acids (33rd through 50th) of GPs were replaced with that of ZEBOV. Furthermore, structural analysis of glycans of GPs revealed that N-glycans were more extended in REBOV than in ZEBOV. N-glycan extension was reversed by the replacement of aforementioned N-terminal 18 amino acid residues. Therefore, these data strongly suggest that extended N-glycans on GPs red...",2018 Apr 3,"['Fujihira, Haruhiko', 'Usami, Katsuaki', 'Matsuno, Keita', 'Takeuchi, Hideyuki', 'Denda-Nagai, Kaori', 'Furukawa, Jun-ichi', 'Shinohara, Yasuro', 'Takada, Ayato', 'Kawaoka, Yoshihiro', 'Irimura, Tatsuro']",Sci Rep,,,TRUE
9b5d8190f7116da4309ef85c3a3c18d9a4ee75c9,PMC,A Critical Domain of Ebolavirus Envelope Glycoprotein Determines Glycoform and Infectivity,http://dx.doi.org/10.1038/s41598-018-23357-8,PMC5882653,29615747,CC BY,"Ebolaviruses comprises 5 species that exert varying degrees of mortality/infectivity in humans with Reston ebolaviruses (REBOV) showing the lowest and Zaire ebolaviruses (ZEBOV) showing the highest. However, the molecular basis of this differential mortality/infectivity remains unclear. Here, we report that the structural features of ebolavirus envelope glycoproteins (GPs) and one of their counter receptors, macrophage galactose-type calcium-type lectin (MGL/CD301), play crucial roles in determining viral infectivity. The low infectivity of REBOV mediated by the interaction between GPs and MGL/CD301 dramatically increased when the N-terminal 18 amino acids (33rd through 50th) of GPs were replaced with that of ZEBOV. Furthermore, structural analysis of glycans of GPs revealed that N-glycans were more extended in REBOV than in ZEBOV. N-glycan extension was reversed by the replacement of aforementioned N-terminal 18 amino acid residues. Therefore, these data strongly suggest that extended N-glycans on GPs red...",2018 Apr 3,"['Fujihira, Haruhiko', 'Usami, Katsuaki', 'Matsuno, Keita', 'Takeuchi, Hideyuki', 'Denda-Nagai, Kaori', 'Furukawa, Jun-ichi', 'Shinohara, Yasuro', 'Takada, Ayato', 'Kawaoka, Yoshihiro', 'Irimura, Tatsuro']",Sci Rep,,,FALSE
